day	train_id	time	block	seq_nr
4	68	16,45647137	AD	15
4	68	16,45647137	AH	16
4	68	16,45647137	AR	17
4	68	16,45647137	AH	18
4	68	16,45647137	AY	19
4	68	16,45647137	AR	20
4	68	16,45647137	AX	21
4	68	16,45647137	AJ	22
4	68	16,45647137	BG	23
4	68	16,45647137	AR	24
4	68	16,45647137	AV	25
4	68	16,45647137	AN	26
4	68	16,45647137	AJ	27
4	68	16,45647137	AV	28
4	68	16,45647137	AY	29
4	68	16,45647137	AV	30
4	68	16,45647137	AD	31
4	68	16,45647137	AF	32
4	68	16,45647137	AD	33
4	68	16,45647137	AH	34
4	68	16,45647137	AP	35
4	68	16,45647137	AR	36
4	68	16,45647137	AY	37
4	68	16,45647137	AW	38
4	68	16,45647137	AW	39
4	68	16,45647137	AH	40
4	68	16,45647137	AN	41
4	68	16,45647137	BG	42
4	68	16,45647137	AN	43
4	68	16,45647137	AW	44
4	68	16,45647137	AH	45
4	68	16,45647137	AX	46
4	68	16,45647137	AV	47
4	68	16,45647137	AP	48
4	68	16,45647137	AH	49
4	68	16,45647137	AY	50
4	68	16,45647137	AR	51
4	68	16,45647137	AH	52
4	68	16,45647137	AJ	53
4	68	16,45647137	AF	54
4	68	16,45647137	AD	55
4	68	16,45647137	AX	56
4	68	16,45647137	AY	57
4	68	16,45647137	AR	58
4	68	16,45647137	AF	59
4	68	16,45647137	AH	60
4	69	16,68378983	AY	1
4	69	16,68378983	AW	2
4	69	16,68378983	AY	3
4	69	16,68378983	AV	4
4	69	16,68378983	AY	5
4	69	16,68378983	AN	6
4	69	16,68378983	AX	7
4	69	16,68378983	AF	8
4	69	16,68378983	AY	9
4	69	16,68378983	AX	10
4	69	16,68378983	AK	11
4	69	16,68378983	AH	12
4	69	16,68378983	BG	13
4	69	16,68378983	AR	14
4	69	16,68378983	BG	15
4	69	16,68378983	AR	16
4	69	16,68378983	AH	17
4	69	16,68378983	AH	18
4	69	16,68378983	BG	19
4	69	16,68378983	AH	20
4	69	16,68378983	AK	21
4	69	16,68378983	AW	22
4	69	16,68378983	AW	23
4	69	16,68378983	AH	24
4	69	16,68378983	AH	25
4	69	16,68378983	AH	26
4	69	16,68378983	AK	27
4	69	16,68378983	AW	28
4	69	16,68378983	AP	29
4	69	16,68378983	AW	30
4	69	16,68378983	BG	31
4	69	16,68378983	AV	32
4	69	16,68378983	AD	33
4	69	16,68378983	AW	34
4	69	16,68378983	AV	35
4	69	16,68378983	BG	36
4	69	16,68378983	AR	37
4	69	16,68378983	AJ	38
4	69	16,68378983	AN	39
4	69	16,68378983	AW	40
4	69	16,68378983	AW	41
4	69	16,68378983	AH	42
4	69	16,68378983	AH	43
4	69	16,68378983	AW	44
4	69	16,68378983	AD	45
4	69	16,68378983	AR	46
4	69	16,68378983	AP	47
4	69	16,68378983	AH	48
4	69	16,68378983	AH	49
4	69	16,68378983	AF	50
4	69	16,68378983	AH	51
4	69	16,68378983	AK	52
4	69	16,68378983	AN	53
4	69	16,68378983	AR	54
4	69	16,68378983	AH	55
4	69	16,68378983	BG	56
4	69	16,68378983	AX	57
4	69	16,68378983	AY	58
4	69	16,68378983	AH	59
4	69	16,68378983	AF	60
4	69	16,68378983	AD	61
4	69	16,68378983	AJ	62
4	69	16,68378983	AN	63
4	69	16,68378983	AP	64
4	69	16,68378983	AR	65
4	69	16,68378983	AX	66
4	69	16,68378983	AY	67
4	69	16,68378983	AH	68
4	69	16,68378983	AF	69
4	69	16,68378983	AK	70
4	69	16,68378983	AK	71
4	69	16,68378983	AW	72
4	69	16,68378983	AV	73
4	69	16,68378983	AR	74
4	69	16,68378983	AH	75
4	69	16,68378983	AP	76
4	69	16,68378983	AW	77
4	69	16,68378983	AH	78
4	69	16,68378983	AK	79
4	69	16,68378983	AH	80
4	69	16,68378983	AH	81
4	69	16,68378983	AP	82
4	69	16,68378983	AD	83
4	69	16,68378983	AX	84
4	69	16,68378983	AF	85
4	69	16,68378983	AY	86
4	69	16,68378983	BG	87
4	69	16,68378983	AV	88
4	69	16,68378983	AV	89
4	69	16,68378983	AX	90
4	69	16,68378983	AW	91
4	69	16,68378983	AK	92
4	69	16,68378983	AP	93
4	69	16,68378983	AX	94
4	69	16,68378983	AW	95
4	69	16,68378983	AD	96
4	69	16,68378983	AN	97
4	69	16,68378983	AJ	98
4	69	16,68378983	AX	99
4	69	16,68378983	AK	100
4	69	16,68378983	AY	101
4	69	16,68378983	AD	102
4	69	16,68378983	AH	103
4	69	16,68378983	AW	104
4	69	16,68378983	AW	105
4	69	16,68378983	AH	106
4	69	16,68378983	AW	107
4	69	16,68378983	AW	108
4	69	16,68378983	AX	109
4	69	16,68378983	AD	110
4	69	16,68378983	AF	111
4	69	16,68378983	AJ	112
4	69	16,68378983	AY	113
4	69	16,68378983	AD	114
4	69	16,68378983	AF	115
4	69	16,68378983	AK	116
4	69	16,68378983	AY	117
4	69	16,68378983	AH	118
4	69	16,68378983	AV	119
4	69	16,68378983	AD	120
4	70	17,11583382	AP	1
4	70	17,11583382	AF	2
4	70	17,11583382	AK	3
4	70	17,11583382	AN	4
4	70	17,11583382	AN	5
4	70	17,11583382	AJ	6
4	70	17,11583382	AP	7
4	70	17,11583382	AH	8
4	70	17,11583382	AW	9
4	70	17,11583382	AW	10
4	70	17,11583382	AH	11
4	70	17,11583382	AV	12
4	70	17,11583382	AP	13
4	70	17,11583382	AF	14
4	70	17,11583382	AR	15
4	70	17,11583382	AH	16
4	70	17,11583382	AY	17
4	70	17,11583382	AY	18
4	70	17,11583382	AW	19
4	70	17,11583382	AY	20
4	70	17,11583382	AP	21
4	70	17,11583382	AN	22
4	70	17,11583382	AK	23
4	70	17,11583382	AN	24
4	70	17,11583382	AJ	25
4	70	17,11583382	AN	26
4	70	17,11583382	BG	27
4	70	17,11583382	AJ	28
4	70	17,11583382	AK	29
4	70	17,11583382	AV	30
4	71	18,36574133	AX	1
4	71	18,36574133	AP	2
4	71	18,36574133	AW	3
4	71	18,36574133	AD	4
4	71	18,36574133	AW	5
4	71	18,36574133	AR	6
4	71	18,36574133	AW	7
4	71	18,36574133	AY	8
4	71	18,36574133	AP	9
4	71	18,36574133	AY	10
4	71	18,36574133	BG	11
4	71	18,36574133	AX	12
4	71	18,36574133	AX	13
4	71	18,36574133	AH	14
4	71	18,36574133	AK	15
4	71	18,36574133	AW	16
4	71	18,36574133	AV	17
4	71	18,36574133	AD	18
4	71	18,36574133	AV	19
4	71	18,36574133	AY	20
4	71	18,36574133	AW	21
4	71	18,36574133	AP	22
4	71	18,36574133	AP	23
4	71	18,36574133	AJ	24
4	71	18,36574133	AN	25
4	71	18,36574133	AW	26
4	71	18,36574133	AH	27
4	71	18,36574133	AX	28
4	71	18,36574133	AX	29
4	71	18,36574133	AF	30
4	71	18,36574133	AX	31
4	71	18,36574133	AP	32
4	71	18,36574133	AV	33
4	71	18,36574133	AY	34
4	71	18,36574133	AY	35
4	71	18,36574133	AX	36
4	71	18,36574133	AV	37
4	71	18,36574133	AW	38
4	71	18,36574133	AW	39
4	71	18,36574133	AX	40
4	71	18,36574133	AP	41
4	71	18,36574133	AP	42
4	71	18,36574133	AJ	43
4	71	18,36574133	AW	44
4	71	18,36574133	AD	45
4	71	18,36574133	AJ	46
4	71	18,36574133	AR	47
4	71	18,36574133	AH	48
4	71	18,36574133	BG	49
4	71	18,36574133	BG	50
4	71	18,36574133	AW	51
4	71	18,36574133	BG	52
4	71	18,36574133	AN	53
4	71	18,36574133	AY	54
4	71	18,36574133	AY	55
4	71	18,36574133	AJ	56
4	71	18,36574133	AF	57
4	71	18,36574133	AY	58
4	71	18,36574133	BG	59
4	71	18,36574133	AH	60
4	71	18,36574133	AH	61
4	71	18,36574133	AK	62
4	71	18,36574133	AJ	63
4	71	18,36574133	AX	64
4	71	18,36574133	AW	65
4	71	18,36574133	AH	66
4	71	18,36574133	AR	67
4	71	18,36574133	AX	68
4	71	18,36574133	AJ	69
4	71	18,36574133	AH	70
4	71	18,36574133	AK	71
4	71	18,36574133	AP	72
4	71	18,36574133	AJ	73
4	71	18,36574133	AY	74
4	71	18,36574133	AD	75
4	71	18,36574133	AX	76
4	71	18,36574133	AH	77
4	71	18,36574133	AH	78
4	71	18,36574133	AK	79
4	71	18,36574133	AN	80
4	71	18,36574133	AF	81
4	71	18,36574133	AK	82
4	71	18,36574133	AP	83
4	71	18,36574133	AX	84
4	71	18,36574133	AY	85
4	71	18,36574133	AF	86
4	71	18,36574133	BG	87
4	71	18,36574133	AN	88
4	71	18,36574133	AH	89
4	71	18,36574133	AD	90
4	71	18,36574133	AX	91
4	71	18,36574133	AN	92
4	71	18,36574133	AV	93
4	71	18,36574133	AW	94
4	71	18,36574133	AD	95
4	71	18,36574133	AR	96
4	71	18,36574133	AJ	97
4	71	18,36574133	AD	98
4	71	18,36574133	AR	99
4	71	18,36574133	AP	100
4	71	18,36574133	AH	101
4	71	18,36574133	AW	102
4	71	18,36574133	AV	103
4	71	18,36574133	BG	104
4	71	18,36574133	AY	105
4	71	18,36574133	AX	106
4	71	18,36574133	AJ	107
4	71	18,36574133	AY	108
4	71	18,36574133	AN	109
4	71	18,36574133	AK	110
4	71	18,36574133	AV	111
4	71	18,36574133	AH	112
4	71	18,36574133	AN	113
4	71	18,36574133	AW	114
4	71	18,36574133	AN	115
4	71	18,36574133	AN	116
4	71	18,36574133	AF	117
4	71	18,36574133	AF	118
4	71	18,36574133	AJ	119
4	71	18,36574133	AV	120
4	72	18,58103635	AF	1
4	72	18,58103635	AX	2
4	72	18,58103635	AR	3
4	72	18,58103635	AY	4
4	72	18,58103635	AF	5
4	72	18,58103635	AW	6
4	72	18,58103635	AJ	7
4	72	18,58103635	AH	8
4	72	18,58103635	BG	9
4	72	18,58103635	AV	10
4	72	18,58103635	AK	11
4	72	18,58103635	AR	12
4	72	18,58103635	AW	13
4	72	18,58103635	AN	14
4	72	18,58103635	AD	15
4	72	18,58103635	AJ	16
4	72	18,58103635	AF	17
4	72	18,58103635	AW	18
4	72	18,58103635	AH	19
4	72	18,58103635	AX	20
4	72	18,58103635	AR	21
4	72	18,58103635	AF	22
4	72	18,58103635	AD	23
4	72	18,58103635	AH	24
4	72	18,58103635	AH	25
4	72	18,58103635	AH	26
4	72	18,58103635	AN	27
4	72	18,58103635	AH	28
4	72	18,58103635	AN	29
4	72	18,58103635	AV	30
4	72	18,58103635	AW	31
4	72	18,58103635	AY	32
4	72	18,58103635	AP	33
4	72	18,58103635	AK	34
4	72	18,58103635	AP	35
4	72	18,58103635	BG	36
4	72	18,58103635	AP	37
4	72	18,58103635	AX	38
4	72	18,58103635	AW	39
4	72	18,58103635	AJ	40
4	72	18,58103635	AW	41
4	72	18,58103635	AF	42
4	72	18,58103635	AP	43
4	72	18,58103635	AN	44
4	72	18,58103635	AP	45
4	72	18,58103635	AH	46
4	72	18,58103635	AV	47
4	72	18,58103635	AF	48
4	72	18,58103635	AX	49
4	72	18,58103635	AV	50
4	73	18,94186252	AP	1
4	73	18,94186252	AR	2
4	73	18,94186252	AP	3
4	73	18,94186252	AK	4
4	73	18,94186252	AK	5
4	73	18,94186252	BG	6
4	73	18,94186252	AF	7
4	73	18,94186252	AH	8
4	73	18,94186252	AP	9
4	73	18,94186252	AK	10
4	73	18,94186252	AP	11
4	73	18,94186252	AK	12
4	73	18,94186252	AP	13
4	73	18,94186252	AV	14
4	73	18,94186252	AW	15
4	73	18,94186252	AW	16
4	73	18,94186252	AH	17
4	73	18,94186252	AJ	18
4	73	18,94186252	AK	19
4	73	18,94186252	AD	20
4	73	18,94186252	AH	21
4	73	18,94186252	AV	22
4	73	18,94186252	AX	23
4	73	18,94186252	AK	24
4	73	18,94186252	AW	25
4	73	18,94186252	AN	26
4	73	18,94186252	AV	27
4	73	18,94186252	AD	28
4	73	18,94186252	AR	29
4	73	18,94186252	AY	30
4	74	18,95149338	AH	1
4	74	18,95149338	AF	2
4	74	18,95149338	AP	3
4	74	18,95149338	AW	4
4	74	18,95149338	AY	5
4	74	18,95149338	AN	6
4	74	18,95149338	AY	7
4	74	18,95149338	AH	8
4	74	18,95149338	AH	9
4	74	18,95149338	AX	10
4	74	18,95149338	AP	11
4	74	18,95149338	AF	12
4	74	18,95149338	AK	13
4	74	18,95149338	AF	14
4	74	18,95149338	AV	15
4	74	18,95149338	AY	16
4	74	18,95149338	AX	17
4	74	18,95149338	BG	18
4	74	18,95149338	BG	19
4	74	18,95149338	AV	20
4	74	18,95149338	AN	21
4	74	18,95149338	AW	22
4	74	18,95149338	AK	23
4	74	18,95149338	BG	24
4	74	18,95149338	AK	25
4	74	18,95149338	AY	26
4	74	18,95149338	AD	27
4	74	18,95149338	AX	28
4	74	18,95149338	AK	29
4	74	18,95149338	AR	30
4	74	18,95149338	AW	31
4	74	18,95149338	AD	32
4	74	18,95149338	AP	33
4	74	18,95149338	AD	34
4	74	18,95149338	AW	35
4	74	18,95149338	AV	36
4	74	18,95149338	AV	37
4	74	18,95149338	AX	38
4	74	18,95149338	AV	39
4	74	18,95149338	AY	40
4	74	18,95149338	AH	41
4	74	18,95149338	AW	42
4	74	18,95149338	AN	43
4	74	18,95149338	AJ	44
4	74	18,95149338	AW	45
4	74	18,95149338	AH	46
4	74	18,95149338	AW	47
4	74	18,95149338	AY	48
4	74	18,95149338	AY	49
4	74	18,95149338	AV	50
4	74	18,95149338	AF	51
4	74	18,95149338	AY	52
4	74	18,95149338	AY	53
4	74	18,95149338	AY	54
4	74	18,95149338	AH	55
4	74	18,95149338	AK	56
4	74	18,95149338	AX	57
4	74	18,95149338	BG	58
4	74	18,95149338	AN	59
4	74	18,95149338	AH	60
4	74	18,95149338	AX	61
4	74	18,95149338	AH	62
4	74	18,95149338	AN	63
4	74	18,95149338	AW	64
4	74	18,95149338	AY	65
4	74	18,95149338	AR	66
4	74	18,95149338	AY	67
4	74	18,95149338	AJ	68
4	74	18,95149338	AV	69
4	74	18,95149338	AN	70
4	74	18,95149338	AD	71
4	74	18,95149338	AP	72
4	74	18,95149338	AW	73
4	74	18,95149338	AF	74
4	74	18,95149338	AY	75
4	74	18,95149338	AW	76
4	74	18,95149338	AY	77
4	74	18,95149338	AD	78
4	74	18,95149338	AV	79
4	74	18,95149338	AR	80
4	74	18,95149338	AH	81
4	74	18,95149338	AK	82
4	74	18,95149338	AW	83
4	74	18,95149338	AV	84
4	74	18,95149338	AX	85
4	74	18,95149338	AN	86
4	74	18,95149338	AW	87
4	74	18,95149338	AK	88
4	74	18,95149338	AD	89
4	74	18,95149338	AD	90
4	74	18,95149338	AF	91
4	74	18,95149338	AX	92
4	74	18,95149338	AF	93
4	74	18,95149338	AW	94
4	74	18,95149338	AX	95
4	74	18,95149338	AF	96
4	74	18,95149338	AW	97
4	74	18,95149338	AH	98
4	74	18,95149338	AH	99
4	74	18,95149338	AW	100
4	74	18,95149338	AD	101
4	74	18,95149338	AY	102
4	74	18,95149338	AR	103
4	74	18,95149338	AW	104
4	74	18,95149338	AW	105
4	74	18,95149338	AD	106
4	74	18,95149338	AH	107
4	74	18,95149338	AN	108
4	74	18,95149338	AW	109
4	74	18,95149338	AW	110
4	75	19,75359995	AR	1
4	75	19,75359995	AH	2
4	75	19,75359995	AH	3
4	75	19,75359995	AP	4
4	75	19,75359995	AD	5
4	75	19,75359995	AD	6
4	75	19,75359995	AX	7
4	75	19,75359995	AN	8
4	75	19,75359995	AP	9
4	75	19,75359995	AW	10
4	75	19,75359995	AN	11
4	75	19,75359995	AP	12
4	75	19,75359995	AF	13
4	75	19,75359995	AH	14
4	75	19,75359995	AR	15
4	75	19,75359995	AD	16
4	75	19,75359995	AX	17
4	75	19,75359995	AY	18
4	75	19,75359995	AK	19
4	75	19,75359995	AK	20
4	75	19,75359995	AX	21
4	75	19,75359995	AV	22
4	75	19,75359995	AR	23
4	75	19,75359995	AV	24
4	75	19,75359995	AX	25
4	75	19,75359995	AN	26
4	75	19,75359995	AK	27
4	75	19,75359995	AF	28
4	75	19,75359995	AP	29
4	75	19,75359995	AW	30
4	75	19,75359995	AY	31
4	75	19,75359995	BG	32
4	75	19,75359995	AW	33
4	75	19,75359995	AW	34
4	75	19,75359995	AP	35
4	75	19,75359995	AJ	36
4	75	19,75359995	AR	37
4	75	19,75359995	AW	38
4	75	19,75359995	AX	39
4	75	19,75359995	AK	40
4	75	19,75359995	BG	41
4	75	19,75359995	AP	42
4	75	19,75359995	AJ	43
4	75	19,75359995	AH	44
4	75	19,75359995	AK	45
4	75	19,75359995	AK	46
4	75	19,75359995	AJ	47
4	75	19,75359995	AK	48
4	75	19,75359995	AH	49
4	75	19,75359995	AX	50
4	75	19,75359995	AY	51
4	75	19,75359995	AW	52
4	75	19,75359995	AV	53
4	75	19,75359995	AK	54
4	75	19,75359995	AW	55
4	75	19,75359995	AP	56
4	75	19,75359995	AR	57
4	75	19,75359995	AV	58
4	75	19,75359995	AP	59
4	75	19,75359995	AR	60
4	75	19,75359995	AF	61
4	75	19,75359995	AV	62
4	75	19,75359995	AP	63
4	75	19,75359995	AK	64
4	75	19,75359995	AF	65
4	75	19,75359995	AK	66
4	75	19,75359995	AW	67
4	75	19,75359995	AR	68
4	75	19,75359995	AH	69
4	75	19,75359995	AJ	70
4	75	19,75359995	AY	71
4	75	19,75359995	AH	72
4	75	19,75359995	AY	73
4	75	19,75359995	AH	74
4	75	19,75359995	AV	75
4	75	19,75359995	AD	76
4	75	19,75359995	AR	77
4	75	19,75359995	BG	78
4	75	19,75359995	AH	79
4	75	19,75359995	AH	80
4	76	19,98435398	AW	1
4	76	19,98435398	AD	2
4	76	19,98435398	AW	3
4	76	19,98435398	AX	4
4	76	19,98435398	AN	5
4	76	19,98435398	AK	6
4	76	19,98435398	AH	7
4	76	19,98435398	AV	8
4	76	19,98435398	AN	9
4	76	19,98435398	AF	10
4	76	19,98435398	AJ	11
4	76	19,98435398	AX	12
4	76	19,98435398	AH	13
4	76	19,98435398	AX	14
4	76	19,98435398	AD	15
4	76	19,98435398	AV	16
4	76	19,98435398	BG	17
4	76	19,98435398	AH	18
4	76	19,98435398	AJ	19
4	76	19,98435398	AK	20
4	76	19,98435398	AW	21
4	76	19,98435398	AH	22
4	76	19,98435398	AV	23
4	76	19,98435398	AF	24
4	76	19,98435398	AF	25
4	76	19,98435398	AR	26
4	76	19,98435398	AF	27
4	76	19,98435398	AF	28
4	76	19,98435398	AW	29
4	76	19,98435398	AV	30
4	76	19,98435398	AX	31
4	76	19,98435398	AK	32
4	76	19,98435398	BG	33
4	76	19,98435398	AD	34
4	76	19,98435398	AD	35
4	76	19,98435398	AH	36
4	76	19,98435398	AY	37
4	76	19,98435398	AH	38
4	76	19,98435398	AW	39
4	76	19,98435398	AP	40
4	76	19,98435398	AV	41
4	76	19,98435398	AY	42
4	76	19,98435398	AH	43
4	76	19,98435398	AP	44
4	76	19,98435398	AP	45
4	76	19,98435398	AH	46
4	76	19,98435398	AX	47
4	76	19,98435398	AK	48
4	76	19,98435398	AK	49
4	76	19,98435398	BG	50
4	76	19,98435398	AP	51
4	76	19,98435398	AV	52
4	76	19,98435398	AH	53
4	76	19,98435398	AN	54
4	76	19,98435398	AH	55
4	76	19,98435398	AW	56
4	76	19,98435398	AR	57
4	76	19,98435398	AR	58
4	76	19,98435398	AP	59
4	76	19,98435398	BG	60
4	76	19,98435398	AD	61
4	76	19,98435398	BG	62
4	76	19,98435398	AW	63
4	76	19,98435398	AP	64
4	76	19,98435398	AK	65
4	76	19,98435398	AR	66
4	76	19,98435398	AJ	67
4	76	19,98435398	AR	68
4	76	19,98435398	AN	69
4	76	19,98435398	AH	70
4	76	19,98435398	AJ	71
4	76	19,98435398	AJ	72
4	76	19,98435398	AH	73
4	76	19,98435398	AD	74
4	76	19,98435398	AP	75
4	76	19,98435398	AD	76
4	76	19,98435398	AN	77
4	76	19,98435398	AJ	78
4	76	19,98435398	AF	79
4	76	19,98435398	BG	80
4	76	19,98435398	AJ	81
4	76	19,98435398	AX	82
4	76	19,98435398	AP	83
4	76	19,98435398	AW	84
4	76	19,98435398	AH	85
4	76	19,98435398	AJ	86
4	76	19,98435398	AV	87
4	76	19,98435398	AH	88
4	76	19,98435398	AW	89
4	76	19,98435398	AJ	90
4	77	20,24681305	AY	1
4	77	20,24681305	AH	2
4	77	20,24681305	AX	3
4	77	20,24681305	AY	4
4	77	20,24681305	BG	5
4	77	20,24681305	AH	6
4	77	20,24681305	AP	7
4	77	20,24681305	AV	8
4	77	20,24681305	AJ	9
4	77	20,24681305	BG	10
4	77	20,24681305	AJ	11
4	77	20,24681305	AJ	12
4	77	20,24681305	AY	13
4	77	20,24681305	BG	14
4	77	20,24681305	AR	15
4	77	20,24681305	AV	16
4	77	20,24681305	AD	17
4	77	20,24681305	AK	18
4	77	20,24681305	AP	19
4	77	20,24681305	AH	20
4	77	20,24681305	AX	21
4	77	20,24681305	AY	22
4	77	20,24681305	AY	23
4	77	20,24681305	AH	24
4	77	20,24681305	AP	25
4	77	20,24681305	AR	26
4	77	20,24681305	AH	27
4	77	20,24681305	AX	28
4	77	20,24681305	AW	29
4	77	20,24681305	AH	30
4	77	20,24681305	AN	31
4	77	20,24681305	AX	32
4	77	20,24681305	AP	33
4	77	20,24681305	AH	34
4	77	20,24681305	AH	35
4	77	20,24681305	AD	36
4	77	20,24681305	AW	37
4	77	20,24681305	AP	38
4	77	20,24681305	AN	39
4	77	20,24681305	AV	40
4	77	20,24681305	AJ	41
4	77	20,24681305	AW	42
4	77	20,24681305	BG	43
4	77	20,24681305	BG	44
4	77	20,24681305	AK	45
4	77	20,24681305	AP	46
4	77	20,24681305	AN	47
4	77	20,24681305	AH	48
4	77	20,24681305	AH	49
4	77	20,24681305	BG	50
4	78	21,64746035	AD	1
4	78	21,64746035	AV	2
4	78	21,64746035	AW	3
4	78	21,64746035	AD	4
4	78	21,64746035	AV	5
4	78	21,64746035	AF	6
4	78	21,64746035	AF	7
4	78	21,64746035	AW	8
4	78	21,64746035	AR	9
4	78	21,64746035	AD	10
4	78	21,64746035	AW	11
4	78	21,64746035	AR	12
4	78	21,64746035	AD	13
4	78	21,64746035	AY	14
4	78	21,64746035	AW	15
4	78	21,64746035	AX	16
4	78	21,64746035	AK	17
4	78	21,64746035	AX	18
4	78	21,64746035	AV	19
4	78	21,64746035	AK	20
4	78	21,64746035	AK	21
4	78	21,64746035	AX	22
4	78	21,64746035	AH	23
4	78	21,64746035	AW	24
4	78	21,64746035	AH	25
4	78	21,64746035	AN	26
4	78	21,64746035	AW	27
4	78	21,64746035	AV	28
4	78	21,64746035	AH	29
4	78	21,64746035	AH	30
4	78	21,64746035	AP	31
4	78	21,64746035	AP	32
4	78	21,64746035	AR	33
4	78	21,64746035	AX	34
4	78	21,64746035	AN	35
4	78	21,64746035	AV	36
4	78	21,64746035	AD	37
4	78	21,64746035	AJ	38
4	78	21,64746035	AX	39
4	78	21,64746035	AP	40
4	78	21,64746035	AD	41
4	78	21,64746035	AY	42
4	78	21,64746035	BG	43
4	78	21,64746035	AK	44
4	78	21,64746035	AK	45
4	78	21,64746035	AX	46
4	78	21,64746035	AJ	47
4	78	21,64746035	AN	48
4	78	21,64746035	AW	49
4	78	21,64746035	AN	50
4	78	21,64746035	AW	51
4	78	21,64746035	AY	52
4	78	21,64746035	AH	53
4	78	21,64746035	AD	54
4	78	21,64746035	AW	55
4	78	21,64746035	AW	56
4	78	21,64746035	AW	57
4	78	21,64746035	AH	58
4	78	21,64746035	AJ	59
4	78	21,64746035	AP	60
4	78	21,64746035	AH	61
4	78	21,64746035	AP	62
4	78	21,64746035	AD	63
4	78	21,64746035	AP	64
4	78	21,64746035	AJ	65
4	78	21,64746035	AY	66
4	78	21,64746035	AH	67
4	78	21,64746035	AW	68
4	78	21,64746035	AJ	69
4	78	21,64746035	AW	70
4	78	21,64746035	AP	71
4	78	21,64746035	AW	72
4	78	21,64746035	AX	73
4	78	21,64746035	AF	74
4	78	21,64746035	BG	75
4	78	21,64746035	AD	76
4	78	21,64746035	AN	77
4	78	21,64746035	AV	78
4	78	21,64746035	AD	79
4	78	21,64746035	AV	80
4	78	21,64746035	AW	81
4	78	21,64746035	AH	82
4	78	21,64746035	AV	83
4	78	21,64746035	AY	84
4	78	21,64746035	AK	85
4	78	21,64746035	AV	86
4	78	21,64746035	AP	87
4	78	21,64746035	AP	88
4	78	21,64746035	AF	89
4	78	21,64746035	AY	90
4	78	21,64746035	AV	91
4	78	21,64746035	AY	92
4	78	21,64746035	AD	93
4	78	21,64746035	AP	94
4	78	21,64746035	AP	95
4	78	21,64746035	AV	96
4	78	21,64746035	AW	97
4	78	21,64746035	AX	98
4	78	21,64746035	AK	99
4	78	21,64746035	AW	100
4	78	21,64746035	AJ	101
4	78	21,64746035	BG	102
4	78	21,64746035	AP	103
4	78	21,64746035	AP	104
4	78	21,64746035	AF	105
4	78	21,64746035	AH	106
4	78	21,64746035	AX	107
4	78	21,64746035	AF	108
4	78	21,64746035	AW	109
4	78	21,64746035	AD	110
4	79	21,78146812	AW	1
4	79	21,78146812	AF	2
4	79	21,78146812	AP	3
4	79	21,78146812	AV	4
4	79	21,78146812	AR	5
4	79	21,78146812	AF	6
4	79	21,78146812	AW	7
4	79	21,78146812	AH	8
4	79	21,78146812	AH	9
4	79	21,78146812	AP	10
4	79	21,78146812	AP	11
4	79	21,78146812	AH	12
4	79	21,78146812	AP	13
4	79	21,78146812	AX	14
4	79	21,78146812	AV	15
4	79	21,78146812	AD	16
4	79	21,78146812	AX	17
4	79	21,78146812	AH	18
4	79	21,78146812	AJ	19
4	79	21,78146812	AJ	20
4	79	21,78146812	AD	21
4	79	21,78146812	AD	22
4	79	21,78146812	AJ	23
4	79	21,78146812	AW	24
4	79	21,78146812	AX	25
4	79	21,78146812	AJ	26
4	79	21,78146812	AW	27
4	79	21,78146812	AR	28
4	79	21,78146812	AP	29
4	79	21,78146812	AF	30
4	79	21,78146812	AH	31
4	79	21,78146812	AR	32
4	79	21,78146812	AJ	33
4	79	21,78146812	AW	34
4	79	21,78146812	AD	35
4	79	21,78146812	AR	36
4	79	21,78146812	AF	37
4	79	21,78146812	AD	38
4	79	21,78146812	AD	39
4	79	21,78146812	AV	40
4	79	21,78146812	AN	41
4	79	21,78146812	AW	42
4	79	21,78146812	AP	43
4	79	21,78146812	AW	44
4	79	21,78146812	AH	45
4	79	21,78146812	AF	46
4	79	21,78146812	AV	47
4	79	21,78146812	AK	48
4	79	21,78146812	AY	49
4	79	21,78146812	AY	50
4	79	21,78146812	AX	51
4	79	21,78146812	AH	52
4	79	21,78146812	AY	53
4	79	21,78146812	AD	54
4	79	21,78146812	AH	55
4	79	21,78146812	AX	56
4	79	21,78146812	AD	57
4	79	21,78146812	AV	58
4	79	21,78146812	AH	59
4	79	21,78146812	AW	60
4	79	21,78146812	AW	61
4	79	21,78146812	AH	62
4	79	21,78146812	AK	63
4	79	21,78146812	AW	64
4	79	21,78146812	AH	65
4	79	21,78146812	AV	66
4	79	21,78146812	AD	67
4	79	21,78146812	AV	68
4	79	21,78146812	AW	69
4	79	21,78146812	AF	70
5	80	1,623247649	AX	1
5	80	1,623247649	AP	2
5	80	1,623247649	AF	3
5	80	1,623247649	AR	4
5	80	1,623247649	AX	5
5	80	1,623247649	AW	6
5	80	1,623247649	AH	7
5	80	1,623247649	AR	8
5	80	1,623247649	AN	9
5	80	1,623247649	AK	10
5	80	1,623247649	AH	11
5	80	1,623247649	AK	12
5	80	1,623247649	BG	13
5	80	1,623247649	AP	14
5	80	1,623247649	AD	15
5	80	1,623247649	AV	16
5	80	1,623247649	AN	17
5	80	1,623247649	AR	18
5	80	1,623247649	AF	19
5	80	1,623247649	AV	20
5	80	1,623247649	AK	21
5	80	1,623247649	AF	22
